rank,k,region_k,region_count,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
1936,8,30,3,-95.0,2.5,False,2.4903,1.9873,4.9955,11.5306,3.2097,312
1937,8,9,3,-110.0,2.0,True,2.4905,2.0273,4.8543,11.4925,3.2097,312
1938,8,9,3,-105.0,2.0,True,2.4905,2.0273,4.8543,11.4925,3.2097,312
1939,8,9,3,-100.0,2.0,True,2.4905,2.0273,4.8543,11.4925,3.2097,312
1940,8,9,3,-95.0,2.0,True,2.4905,2.0273,4.8543,11.4925,3.2097,312
1941,8,15,2,-110.0,2.0,True,2.4911,1.8715,5.0888,11.4925,3.0823,312
1942,8,15,2,-105.0,2.0,True,2.4911,1.8715,5.0888,11.4925,3.0823,312
1943,8,15,2,-100.0,2.0,True,2.4911,1.8715,5.0888,11.4925,3.0823,312
1944,8,15,2,-95.0,2.0,True,2.4911,1.8715,5.0888,11.4925,3.0823,312
1945,15,30,2,-110.0,2.0,True,2.4912,1.8999,5.2716,11.5161,3.1022,312
1946,15,30,2,-105.0,2.0,True,2.4912,1.8999,5.2716,11.5161,3.1022,312
1947,15,30,2,-100.0,2.0,True,2.4912,1.8999,5.2716,11.5161,3.1022,312
1948,15,30,2,-95.0,2.0,True,2.4912,1.8999,5.2716,11.5161,3.1022,312
1949,6,15,3,-110.0,2.0,True,2.4913,1.9594,5.0149,12.1488,3.1971,312
1950,6,15,3,-105.0,2.0,True,2.4913,1.9594,5.0149,12.1488,3.1971,312
1951,6,15,3,-100.0,2.0,True,2.4913,1.9594,5.0149,12.1488,3.1971,312
1952,6,15,3,-95.0,2.0,True,2.4913,1.9594,5.0149,12.1488,3.1971,312
1953,15,6,2,-110.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1954,15,9,2,-110.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1955,15,12,2,-110.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1956,15,15,2,-110.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1957,15,6,2,-105.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1958,15,9,2,-105.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1959,15,12,2,-105.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1960,15,15,2,-105.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1961,15,6,2,-100.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1962,15,9,2,-100.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1963,15,12,2,-100.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1964,15,15,2,-100.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1965,15,6,2,-95.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1966,15,9,2,-95.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1967,15,12,2,-95.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1968,15,15,2,-95.0,1.5,True,2.4915,1.8959,5.2427,11.4840,3.0875,312
1969,15,6,2,-110.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1970,15,9,2,-110.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1971,15,12,2,-110.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1972,15,15,2,-110.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1973,15,6,2,-105.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1974,15,9,2,-105.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1975,15,12,2,-105.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1976,15,15,2,-105.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1977,15,6,2,-100.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1978,15,9,2,-100.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1979,15,12,2,-100.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1980,15,15,2,-100.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1981,15,6,2,-95.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1982,15,9,2,-95.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1983,15,12,2,-95.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1984,15,15,2,-95.0,2.5,True,2.4916,1.9280,5.0412,11.5482,3.1527,312
1985,12,20,2,-110.0,2.5,True,2.4918,1.8989,5.1950,11.4392,3.1607,312
1986,12,20,2,-105.0,2.5,True,2.4918,1.8989,5.1950,11.4392,3.1607,312
1987,12,20,2,-100.0,2.5,True,2.4918,1.8989,5.1950,11.4392,3.1607,312
1988,12,20,2,-95.0,2.5,True,2.4918,1.8989,5.1950,11.4392,3.1607,312
1989,20,6,2,-110.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1990,20,9,2,-110.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1991,20,12,2,-110.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1992,20,15,2,-110.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1993,20,20,2,-110.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1994,20,6,2,-105.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1995,20,9,2,-105.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1996,20,12,2,-105.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1997,20,15,2,-105.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1998,20,20,2,-105.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
1999,20,6,2,-100.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2000,20,9,2,-100.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2001,20,12,2,-100.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2002,20,15,2,-100.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2003,20,20,2,-100.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2004,20,6,2,-95.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2005,20,9,2,-95.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2006,20,12,2,-95.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2007,20,15,2,-95.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2008,20,20,2,-95.0,2.5,True,2.4918,1.9324,4.9991,11.4789,3.1607,312
2009,8,30,2,-110.0,1.5,True,2.4922,1.8724,5.1476,11.4506,3.0387,312
2010,8,30,2,-105.0,1.5,True,2.4922,1.8724,5.1476,11.4506,3.0387,312
2011,8,30,2,-100.0,1.5,True,2.4922,1.8724,5.1476,11.4506,3.0387,312
2012,8,30,2,-95.0,1.5,True,2.4922,1.8724,5.1476,11.4506,3.0387,312
2013,15,20,2,-110.0,2.5,True,2.4923,1.9280,5.1126,11.5482,3.1607,312
2014,15,20,2,-105.0,2.5,True,2.4923,1.9280,5.1126,11.5482,3.1607,312
2015,15,20,2,-100.0,2.5,True,2.4923,1.9280,5.1126,11.5482,3.1607,312
2016,15,20,2,-95.0,2.5,True,2.4923,1.9280,5.1126,11.5482,3.1607,312
2017,15,20,2,-110.0,2.0,True,2.4926,1.9337,5.1016,11.5161,3.1436,312
2018,15,20,2,-105.0,2.0,True,2.4926,1.9337,5.1016,11.5161,3.1436,312
2019,15,20,2,-100.0,2.0,True,2.4926,1.9337,5.1016,11.5161,3.1436,312
2020,15,20,2,-95.0,2.0,True,2.4926,1.9337,5.1016,11.5161,3.1436,312
2021,8,15,2,-110.0,1.5,True,2.4932,1.8778,5.1593,11.4506,3.0875,312
2022,8,15,2,-105.0,1.5,True,2.4932,1.8778,5.1593,11.4506,3.0875,312
2023,8,15,2,-100.0,1.5,True,2.4932,1.8778,5.1593,11.4506,3.0875,312
2024,8,15,2,-95.0,1.5,True,2.4932,1.8778,5.1593,11.4506,3.0875,312
2025,20,6,2,-110.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2026,20,9,2,-110.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2027,20,12,2,-110.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2028,20,15,2,-110.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2029,20,20,2,-110.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2030,20,6,2,-105.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2031,20,9,2,-105.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2032,20,12,2,-105.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2033,20,15,2,-105.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2034,20,20,2,-105.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2035,20,6,2,-100.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2036,20,9,2,-100.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2037,20,12,2,-100.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2038,20,15,2,-100.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2039,20,20,2,-100.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2040,20,6,2,-95.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2041,20,9,2,-95.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2042,20,12,2,-95.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2043,20,15,2,-95.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2044,20,20,2,-95.0,2.0,True,2.4939,1.9519,5.0471,11.4355,3.1436,312
2045,20,30,2,-110.0,2.0,True,2.4944,1.9466,5.3084,11.4355,3.1022,312
2046,20,30,2,-105.0,2.0,True,2.4944,1.9466,5.3084,11.4355,3.1022,312
2047,20,30,2,-100.0,2.0,True,2.4944,1.9466,5.3084,11.4355,3.1022,312
2048,20,30,2,-95.0,2.0,True,2.4944,1.9466,5.3084,11.4355,3.1022,312
2049,12,15,2,-110.0,2.5,True,2.4948,1.8978,5.1563,11.4392,3.1527,312
2050,12,15,2,-105.0,2.5,True,2.4948,1.8978,5.1563,11.4392,3.1527,312
2051,12,15,2,-100.0,2.5,True,2.4948,1.8978,5.1563,11.4392,3.1527,312
2052,12,15,2,-95.0,2.5,True,2.4948,1.8978,5.1563,11.4392,3.1527,312
2053,10,20,2,-110.0,2.5,True,2.4952,1.9309,5.1838,11.7881,3.1607,312
2054,10,20,2,-105.0,2.5,True,2.4952,1.9309,5.1838,11.7881,3.1607,312
2055,10,20,2,-100.0,2.5,True,2.4952,1.9309,5.1838,11.7881,3.1607,312
2056,10,20,2,-95.0,2.5,True,2.4952,1.9309,5.1838,11.7881,3.1607,312
2057,6,20,3,-110.0,2.0,True,2.4956,1.9467,4.9575,12.1488,3.1637,312
2058,6,20,3,-105.0,2.0,True,2.4956,1.9467,4.9575,12.1488,3.1637,312
2059,6,20,3,-100.0,2.0,True,2.4956,1.9467,4.9575,12.1488,3.1637,312
2060,6,20,3,-95.0,2.0,True,2.4956,1.9467,4.9575,12.1488,3.1637,312
2061,15,30,2,-110.0,1.5,True,2.4957,1.8959,5.2582,11.4840,3.0387,312
2062,15,30,2,-105.0,1.5,True,2.4957,1.8959,5.2582,11.4840,3.0387,312
2063,15,30,2,-100.0,1.5,True,2.4957,1.8959,5.2582,11.4840,3.0387,312
2064,15,30,2,-95.0,1.5,True,2.4957,1.8959,5.2582,11.4840,3.0387,312
2065,10,12,2,-110.0,2.0,True,2.4963,1.9221,5.1575,11.7934,3.1136,312
2066,10,12,2,-105.0,2.0,True,2.4963,1.9221,5.1575,11.7934,3.1136,312
2067,10,12,2,-100.0,2.0,True,2.4963,1.9221,5.1575,11.7934,3.1136,312
2068,10,12,2,-95.0,2.0,True,2.4963,1.9221,5.1575,11.7934,3.1136,312
2069,20,6,2,-110.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2070,20,9,2,-110.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2071,20,12,2,-110.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2072,20,15,2,-110.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2073,20,20,2,-110.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2074,20,6,2,-105.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2075,20,9,2,-105.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2076,20,12,2,-105.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2077,20,15,2,-105.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2078,20,20,2,-105.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2079,20,6,2,-100.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2080,20,9,2,-100.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2081,20,12,2,-100.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2082,20,15,2,-100.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2083,20,20,2,-100.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2084,20,6,2,-95.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2085,20,9,2,-95.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2086,20,12,2,-95.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2087,20,15,2,-95.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2088,20,20,2,-95.0,1.5,True,2.4967,1.9873,5.0942,11.3920,3.0738,312
2089,6,30,3,-110.0,2.5,True,2.4970,1.8910,4.9104,12.1190,3.1890,312
2090,6,30,3,-105.0,2.5,True,2.4970,1.8910,4.9104,12.1190,3.1890,312
2091,6,30,3,-100.0,2.5,True,2.4970,1.8910,4.9104,12.1190,3.1890,312
2092,6,30,3,-95.0,2.5,True,2.4970,1.8910,4.9104,12.1190,3.1890,312
2093,6,6,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2094,6,6,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2095,6,6,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2096,6,9,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2097,6,9,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2098,6,9,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2099,6,12,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2100,6,12,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2101,6,12,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2102,6,15,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2103,6,15,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2104,6,15,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2105,6,20,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2106,6,20,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2107,6,20,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2108,6,30,1,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2109,6,30,2,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2110,6,30,3,-110.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2111,6,6,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2112,6,6,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2113,6,6,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2114,6,9,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2115,6,9,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2116,6,9,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2117,6,12,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2118,6,12,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2119,6,12,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2120,6,15,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2121,6,15,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2122,6,15,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2123,6,20,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2124,6,20,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2125,6,20,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2126,6,30,1,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2127,6,30,2,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2128,6,30,3,-105.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2129,6,6,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2130,6,6,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2131,6,6,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2132,6,9,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2133,6,9,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2134,6,9,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2135,6,12,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2136,6,12,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2137,6,12,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2138,6,15,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2139,6,15,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2140,6,15,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2141,6,20,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2142,6,20,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2143,6,20,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2144,6,30,1,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2145,6,30,2,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2146,6,30,3,-100.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2147,6,6,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2148,6,6,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2149,6,6,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2150,6,9,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2151,6,9,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2152,6,9,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2153,6,12,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2154,6,12,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2155,6,12,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2156,6,15,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2157,6,15,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2158,6,15,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2159,6,20,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2160,6,20,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2161,6,20,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2162,6,30,1,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2163,6,30,2,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2164,6,30,3,-95.0,1.5,False,2.4971,2.0013,5.0928,12.1799,3.2097,312
2165,12,6,2,-110.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2166,12,9,2,-110.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2167,12,12,2,-110.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2168,12,6,2,-105.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2169,12,9,2,-105.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2170,12,12,2,-105.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2171,12,6,2,-100.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2172,12,9,2,-100.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2173,12,12,2,-100.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2174,12,6,2,-95.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2175,12,9,2,-95.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2176,12,12,2,-95.0,2.5,True,2.4979,1.9149,5.1563,11.4392,3.1491,312
2177,10,15,2,-110.0,2.5,True,2.4986,1.9022,5.1570,11.7881,3.1527,312
2178,10,15,2,-105.0,2.5,True,2.4986,1.9022,5.1570,11.7881,3.1527,312
2179,10,15,2,-100.0,2.5,True,2.4986,1.9022,5.1570,11.7881,3.1527,312
2180,10,15,2,-95.0,2.5,True,2.4986,1.9022,5.1570,11.7881,3.1527,312
2181,8,20,2,-110.0,2.0,True,2.4998,1.8731,5.1790,11.4925,3.1436,312
2182,8,20,2,-105.0,2.0,True,2.4998,1.8731,5.1790,11.4925,3.1436,312
2183,8,20,2,-100.0,2.0,True,2.4998,1.8731,5.1790,11.4925,3.1436,312
2184,8,20,2,-95.0,2.0,True,2.4998,1.8731,5.1790,11.4925,3.1436,312
2185,6,20,2,-110.0,1.5,True,2.5003,1.9719,5.0127,12.1799,3.0738,312
2186,6,20,2,-105.0,1.5,True,2.5003,1.9719,5.0127,12.1799,3.0738,312
2187,6,20,2,-100.0,1.5,True,2.5003,1.9719,5.0127,12.1799,3.0738,312
2188,6,20,2,-95.0,1.5,True,2.5003,1.9719,5.0127,12.1799,3.0738,312
2189,8,12,3,-110.0,2.5,True,2.5010,1.9820,4.9884,11.5306,3.2060,312
2190,8,12,3,-105.0,2.5,True,2.5010,1.9820,4.9884,11.5306,3.2060,312
2191,8,12,3,-100.0,2.5,True,2.5010,1.9820,4.9884,11.5306,3.2060,312
2192,8,12,3,-95.0,2.5,True,2.5010,1.9820,4.9884,11.5306,3.2060,312
2193,8,30,3,-110.0,3.0,True,2.5010,1.9211,5.0310,11.5650,3.2066,312
2194,8,30,3,-105.0,3.0,True,2.5010,1.9211,5.0310,11.5650,3.2066,312
2195,8,30,3,-100.0,3.0,True,2.5010,1.9211,5.0310,11.5650,3.2066,312
2196,8,30,3,-95.0,3.0,True,2.5010,1.9211,5.0310,11.5650,3.2066,312
2197,6,30,2,-110.0,1.5,True,2.5010,1.9193,5.1961,12.1799,3.0387,312
2198,6,30,2,-105.0,1.5,True,2.5010,1.9193,5.1961,12.1799,3.0387,312
2199,6,30,2,-100.0,1.5,True,2.5010,1.9193,5.1961,12.1799,3.0387,312
2200,6,30,2,-95.0,1.5,True,2.5010,1.9193,5.1961,12.1799,3.0387,312
2201,8,9,2,-110.0,2.0,True,2.5014,1.8827,5.2083,12.1726,3.1479,312
2202,8,9,2,-105.0,2.0,True,2.5014,1.8827,5.2083,12.1726,3.1479,312
2203,8,9,2,-100.0,2.0,True,2.5014,1.8827,5.2083,12.1726,3.1479,312
2204,8,9,2,-95.0,2.0,True,2.5014,1.8827,5.2083,12.1726,3.1479,312
2205,8,6,3,-110.0,2.5,True,2.5024,1.9438,4.9868,11.5306,3.2097,312
2206,8,6,3,-105.0,2.5,True,2.5024,1.9438,4.9868,11.5306,3.2097,312
2207,8,6,3,-100.0,2.5,True,2.5024,1.9438,4.9868,11.5306,3.2097,312
2208,8,6,3,-95.0,2.5,True,2.5024,1.9438,4.9868,11.5306,3.2097,312
2209,12,6,2,-110.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2210,12,9,2,-110.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2211,12,12,2,-110.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2212,12,6,2,-105.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2213,12,9,2,-105.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2214,12,12,2,-105.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2215,12,6,2,-100.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2216,12,9,2,-100.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2217,12,12,2,-100.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2218,12,6,2,-95.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2219,12,9,2,-95.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2220,12,12,2,-95.0,1.5,True,2.5029,1.9607,5.2021,11.3039,3.1011,312
2221,8,9,2,-110.0,2.5,True,2.5032,1.8938,5.2459,12.2236,3.1726,312
2222,8,9,2,-105.0,2.5,True,2.5032,1.8938,5.2459,12.2236,3.1726,312
2223,8,9,2,-100.0,2.5,True,2.5032,1.8938,5.2459,12.2236,3.1726,312
2224,8,9,2,-95.0,2.5,True,2.5032,1.8938,5.2459,12.2236,3.1726,312
2225,8,30,2,-110.0,2.0,True,2.5032,1.8712,5.3750,11.4925,3.1022,312
2226,8,30,2,-105.0,2.0,True,2.5032,1.8712,5.3750,11.4925,3.1022,312
2227,8,30,2,-100.0,2.0,True,2.5032,1.8712,5.3750,11.4925,3.1022,312
2228,8,30,2,-95.0,2.0,True,2.5032,1.8712,5.3750,11.4925,3.1022,312
2229,8,9,3,-110.0,2.5,True,2.5037,1.9820,4.9208,11.5306,3.2097,312
2230,8,9,3,-105.0,2.5,True,2.5037,1.9820,4.9208,11.5306,3.2097,312
2231,8,9,3,-100.0,2.5,True,2.5037,1.9820,4.9208,11.5306,3.2097,312
