rank,k,region_k,missing_rssi,weight_power,use_region_filter,mean_error_m,median_error_m,p90_error_m,max_error_m,nearest_mean_error_m,samples
5203,3,15,-85.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
5204,3,15,-85.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
5205,3,20,-85.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
5206,3,20,-85.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
5207,3,30,-85.0,1.0,False,2.6562,2.0021,5.4452,11.7215,3.2097,312
5208,3,30,-85.0,1.0,True,2.6562,2.0021,5.4452,11.7215,3.2097,312
5209,3,3,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5210,3,3,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5211,3,5,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5212,3,5,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5213,3,8,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5214,3,8,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5215,3,10,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5216,3,10,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5217,3,15,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5218,3,15,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5219,3,20,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5220,3,20,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5221,3,30,-110.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5222,3,30,-110.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5223,3,3,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5224,3,3,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5225,3,5,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5226,3,5,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5227,3,8,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5228,3,8,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5229,3,10,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5230,3,10,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5231,3,15,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5232,3,15,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5233,3,20,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5234,3,20,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5235,3,30,-105.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5236,3,30,-105.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5237,3,3,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5238,3,3,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5239,3,5,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5240,3,5,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5241,3,8,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5242,3,8,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5243,3,10,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5244,3,10,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5245,3,15,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5246,3,15,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5247,3,20,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5248,3,20,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5249,3,30,-100.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5250,3,30,-100.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5251,3,3,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5252,3,3,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5253,3,5,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5254,3,5,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5255,3,8,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5256,3,8,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5257,3,10,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5258,3,10,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5259,3,15,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5260,3,15,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5261,3,20,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5262,3,20,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5263,3,30,-95.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5264,3,30,-95.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5265,3,3,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5266,3,3,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5267,3,5,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5268,3,5,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5269,3,8,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5270,3,8,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5271,3,10,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5272,3,10,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5273,3,15,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5274,3,15,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5275,3,20,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5276,3,20,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5277,3,30,-90.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5278,3,30,-90.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5279,3,3,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5280,3,3,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5281,3,5,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5282,3,5,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5283,3,8,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5284,3,8,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5285,3,10,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5286,3,10,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5287,3,15,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5288,3,15,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5289,3,20,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5290,3,20,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5291,3,30,-85.0,2.0,False,2.6641,2.0403,5.5009,11.7111,3.2097,312
5292,3,30,-85.0,2.0,True,2.6641,2.0403,5.5009,11.7111,3.2097,312
5293,3,3,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5294,3,3,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5295,3,5,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5296,3,5,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5297,3,8,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5298,3,8,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5299,3,10,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5300,3,10,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5301,3,15,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5302,3,15,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5303,3,20,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5304,3,20,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5305,3,30,-110.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5306,3,30,-110.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5307,3,3,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5308,3,3,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5309,3,5,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5310,3,5,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5311,3,8,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5312,3,8,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5313,3,10,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5314,3,10,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5315,3,15,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5316,3,15,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5317,3,20,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5318,3,20,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5319,3,30,-105.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5320,3,30,-105.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5321,3,3,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5322,3,3,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5323,3,5,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5324,3,5,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5325,3,8,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5326,3,8,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5327,3,10,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5328,3,10,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5329,3,15,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5330,3,15,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5331,3,20,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5332,3,20,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5333,3,30,-100.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5334,3,30,-100.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5335,3,3,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5336,3,3,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5337,3,5,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5338,3,5,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5339,3,8,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5340,3,8,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5341,3,10,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5342,3,10,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5343,3,15,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5344,3,15,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5345,3,20,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5346,3,20,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5347,3,30,-95.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5348,3,30,-95.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5349,3,3,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5350,3,3,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5351,3,5,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5352,3,5,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5353,3,8,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5354,3,8,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5355,3,10,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5356,3,10,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5357,3,15,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5358,3,15,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5359,3,20,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5360,3,20,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5361,3,30,-90.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5362,3,30,-90.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5363,3,3,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5364,3,3,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5365,3,5,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5366,3,5,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5367,3,8,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5368,3,8,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5369,3,10,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5370,3,10,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5371,3,15,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5372,3,15,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5373,3,20,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5374,3,20,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5375,3,30,-85.0,2.5,False,2.6787,2.0859,5.5300,11.7062,3.2097,312
5376,3,30,-85.0,2.5,True,2.6787,2.0859,5.5300,11.7062,3.2097,312
5377,3,3,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5378,3,3,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5379,3,5,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5380,3,5,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5381,3,8,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5382,3,8,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5383,3,10,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5384,3,10,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5385,3,15,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5386,3,15,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5387,3,20,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5388,3,20,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5389,3,30,-110.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5390,3,30,-110.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5391,3,3,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5392,3,3,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5393,3,5,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5394,3,5,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5395,3,8,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5396,3,8,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5397,3,10,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5398,3,10,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5399,3,15,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5400,3,15,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5401,3,20,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5402,3,20,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5403,3,30,-105.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5404,3,30,-105.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5405,3,3,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5406,3,3,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5407,3,5,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5408,3,5,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5409,3,8,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5410,3,8,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5411,3,10,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5412,3,10,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5413,3,15,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5414,3,15,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5415,3,20,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5416,3,20,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5417,3,30,-100.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5418,3,30,-100.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5419,3,3,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5420,3,3,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5421,3,5,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5422,3,5,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5423,3,8,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5424,3,8,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5425,3,10,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5426,3,10,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5427,3,15,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5428,3,15,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5429,3,20,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5430,3,20,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5431,3,30,-95.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5432,3,30,-95.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5433,3,3,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5434,3,3,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5435,3,5,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5436,3,5,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5437,3,8,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5438,3,8,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5439,3,10,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5440,3,10,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5441,3,15,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5442,3,15,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5443,3,20,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5444,3,20,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5445,3,30,-90.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5446,3,30,-90.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5447,3,3,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5448,3,3,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5449,3,5,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5450,3,5,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5451,3,8,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5452,3,8,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5453,3,10,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5454,3,10,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5455,3,15,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5456,3,15,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5457,3,20,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5458,3,20,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5459,3,30,-85.0,3.0,False,2.6952,2.0908,5.7561,11.7014,3.2097,312
5460,3,30,-85.0,3.0,True,2.6952,2.0908,5.7561,11.7014,3.2097,312
5461,3,3,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5462,3,3,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5463,3,5,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5464,3,5,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5465,3,8,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5466,3,8,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5467,3,10,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5468,3,10,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5469,3,15,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5470,3,15,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5471,3,20,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5472,3,20,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5473,3,30,-110.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5474,3,30,-110.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5475,3,3,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5476,3,3,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5477,3,5,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5478,3,5,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5479,3,8,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5480,3,8,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5481,3,10,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5482,3,10,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5483,3,15,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5484,3,15,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5485,3,20,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5486,3,20,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5487,3,30,-105.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5488,3,30,-105.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5489,3,3,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5490,3,3,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5491,3,5,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5492,3,5,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5493,3,8,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5494,3,8,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5495,3,10,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5496,3,10,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5497,3,15,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5498,3,15,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5499,3,20,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5500,3,20,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5501,3,30,-100.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5502,3,30,-100.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5503,3,3,-95.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5504,3,3,-95.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5505,3,5,-95.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5506,3,5,-95.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5507,3,8,-95.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5508,3,8,-95.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5509,3,10,-95.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
5510,3,10,-95.0,4.0,True,2.7297,2.1189,5.7986,11.6924,3.2097,312
5511,3,15,-95.0,4.0,False,2.7297,2.1189,5.7986,11.6924,3.2097,312
